news_title,publish_date,sentence,risk_label
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"The major subways in the Northeast in New York, Washington and Boston are grappling with old equipment and funding shortfalls, with Washington experiencing a near meltdown over safety problems.",1.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"With mounting bills for basic maintenance, these subways have largely failed to grow.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"So the arrival of the long-delayed Second Avenue subway, which was first proposed in the 1920s, was a notable achievement for the often-vilified Metropolitan Transportation Authority , which runs the citys vast network of subways, buses and commuter railroads.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,The first phase of the project took nearly a decade to build and cost about $4.4 billion.,0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"With the opening, the map of the citys loved and loathed subway adds three new stations, bringing the total to 472 the most of any subway in the world.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"Rest assured: I am not driving the train, he joked.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"The first day of service was smooth, although there were a few hiccups.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"Around 3 p.m., there were delays on the Q line because of a train with mechanical problems at the City Hall station.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,"About an hour earlier, the elevator at the new 86th Street stop had begun to malfunction, stranding passengers above and below ground.",0.0
"As Second Avenue Subway Opens, a Train Delay Ends in (Happy) Tears",2017-01-01 00:00:00,Strollers were wheeled onto steep escalators.,0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"While the triple-A rated city issues the debt for the project, it is managed by the Charlotte Area Transit System.",0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"The South Corridor portion was projected last year to cost $427 million, but since then officials say the amount will be higher.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,One of the main reasons behind the overruns is the higher costs of material and labor that are plaguing construction projects throughout the country.,1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,Design errors have led to parts of the project having to be redone.,1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"Local newspaper reports have taken issue with the errors, such as the construction of boiler rooms were too small to contain a boiler.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"As the manager of the project, CATS has come under fire for the overruns, but officials are trying to address and ease concerns.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"Ron Tolbert, the chief executive officer of CATS, said the exact amount of the cost overruns is still being determined and that new estimates should be available within the next two weeks.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"""we are facing budget overruns that are driven by many factors, including the cost of steel, and we think that we are over budget by 5% to 6%,"" Tolbert said.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"""I do not want to minimize the concerns people have, but in comparison to what is happening in other parts of the country, this could be worse.""",0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"Indeed, unprecedented building in China, not to mention last year's hurricanes Katrina and Rita, have led to a shortage of steel and labor all over the country.",1.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"""it is contingent on how much federal monies we will receive.""",0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,He added that the amount depends on whether the project will qualify.,0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,One of the things officials are being given credit for is trying to ensure that the rail system does not end up being underused because of a lack of development in the areas near the lines.,0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"To ensure development, the city is considering purchasing land in the area to attract developers.",0.0
Charlotte Light-Rail System Under Fire; Questions Persist As Cost Estimates Soar,2006-09-28 00:00:00,"It has received proposals, but opponents have taken issue with kicking in taxpayer dollars.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,The Honolulu Authority for Rapid Transportation released estimates in December putting construction costs at about $8.2 billion with a reported shortfall of between $1.4 billion and $2.3 billion.,0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,The state legislature in 2015 already extended by five years to 2027 the expiration date on the general excise tax that supplies the project's local funding -- a half-percent general excise and use tax surcharge for rail collected on goods and services purchased on Oahu since 2007.,0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,New estimates released late last year indicate the GET will not be enough to fund the project.,1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"Dan Grabuaskas, the executive director of HART, stepped in August 2016.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"He was replaced by interim executive director Krishniah Murthy, who worked for seven years as the Los Angeles County Metropolitan Transportation Authoritys executive director of transit project delivery.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"Honolulu City and County Mayor Kirk Caldwell campaigned as a rail supporter, and won the position in 2012.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"Caldwell, then Honolulu's managing director, ascended to the position of acting mayor in 2010 following the resignation of Mayor Mufi Hannemann to launch an unsuccessful bid for governor, lost the ensuing special election to fill the rest of Hannemann's term to another rail supporter, Peter Carlisle, then unseated Carlisle in 2012 I am pleased the Hawaii State Legislature has scheduled a special session and look forward to working with lawmakers in both the House and Senate on a sound financing mechanism that allows the city's rail line to be built all the way to Ala Moana with all 21 stations, said Caldwell in a prepared statement provided in response to a request for an interview on the topic.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"The latest battle in the City Council and among state legislators is on whether the additional cost should be footed through a GET increase or property tax increase, both of which Yamachika says are regressive taxes.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"At least with the GET, he said, it is only a little at a time can be seen reflected on a receipt as opposed to an all-at-once large payment increase on a property tax bill.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"The Tax Foundation, a taxpayer watchdog organization, has not taken a formal position on the project.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,Former Gov. Neil Abercrombie also supported the project.,0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,But the project has faced lawsuits from opponents almost since its inception.,1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,It nearly did not get off the ground weighed down by the lawsuit delays.,1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"After the original lawsuits were resolved, other problems began to crop up.",1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,The legal delays meant that construction costs had risen.,1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,Accusations flew that HART was not keeping the City Council informed about cost increases resulting in the lawmakers requesting more frequent updates with better financial information.,1.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"New HART board member Ember Shinn was criticized after she told a reporter that the HART should not spend money on an audit because an audit looks to the past, and the board needs to look to the future.",0.0
Cost increases and delays challenge Honolulu's rail transit project,2017-07-14 00:00:00,"Shinn, appointed by Caldwell in May, is Honolulu's former managing director.",0.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"BART officials admitted Thursday that the 8.7-mile, four-station extension will not open by the end of the month as promised.",1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,It was just the latest delay for a project that is been dreamed of for decades and debated for years.,1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"When BART broke ground in November 1999, officials predicted that the first train would roll into SFO's international terminal by the end of 2001.",0.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"The extension is 98 percent complete, according to [Molly MacArthur], with construction crews testing everything from train controls to light switches and putting on the finishing touches.",0.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"But no opening date will be set until after BART starts 10 weeks of testing when contractor Tutor-Saliba/Slattery deems the project complete and turns it over to the transit agency -- probably by the month's end, said BART spokesman Ron Rodriguez.",0.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,BART officials cite a long list of delays -- a few of which attracted a lot of public attention.,1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"The most notorious is the April 2000 discovery of a flattened foot-long San Francisco garter snake, an endangered species.",1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,Wildlife protection agencies shut down construction in the snake habitat near SFO for 18 days while they investigated.,1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,"Since no one was found at fault, BART bore the $1 million cost of the delay.",1.0
Delays plague BART extension to SFO / System predicted service to begin in December 2001: Â  [FINAL Edition ],2003-01-06 00:00:00,And stiffer restrictions on work in the snake habitat slowed construction further.,1.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,"In planning a mass transit system in Atlanta, the Metropolitan Atlanta Rapid Transit Authority (MARTA), assumed partial risk performance and arranged to have the project proceed while disputes were resolved.",0.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,"However, in 1974, nine years after the planning began, MARTA faced major constraints, which produced widespread uncertainty.",1.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,"In seeking a means of resolving contractural disputes, MARTA excutives agreed to: 1. revise contracts for general changes, 2. assume liability for contractor accidents, 3. use federal contract language, and 4. implement agreed-upon changes regardless of contractor opinion.",0.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,"However, implementing arbitration was considered the ultimate method of settling contract disputes.",0.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,MARTA's experience with arbitration thus far indicates that both managers and contractors view the entire process as resulting in fair settlements and as helping to expedite construction and reduce delays.,0.0
Designing an Arbitration System for a Mass Transportation Construction Project,1979-09-16 00:00:00,"Most importantly, it has helped overcome constricting budgets and schedules, potential federal agency intrusion, and watchful, even skeptical, contractors that faced MARTA at the onset.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"And Jack Lemley, an Idaho businessman who was chief executive of the recently completed Channel Tunnel linking England and France, called the construction snafus ""a deplorable situation.""",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"Not that Lemley's ""Chunnel"" project was without major glitches of its own.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"It was finished months behind schedule and billions over budget, and when it was finally ready to go last fall, its high-speed trains broke down three times while carrying VIPS who were getting an advance peek at the system.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"Still, Lemley says the Los Angeles project's setbacks stand out.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"With other subway projects across the United States, he said, ""you are just not having the same kinds of problems.""",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,MTA officials wish they could say that being over budget and behind schedule were their biggest problems.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,Walls were built thinner than designed; tunnels were misaligned; ground sinkage-blamed in part on substandard wedges used in the tunnel's support system-shut down tunneling for five months last summer; a 1990 tunnel fire forced closure of part of the Hollywood Freeway for three days; a 1994 welding-related explosion injured three workers; evidence of favoritism canceled the award of multimillion-dollar contracts; flooding in the tunnel shut down work for six months; and a runaway rail construction car injured three workers in 1994.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,Local officials contend that their problems have been exaggerated and that transit projects in other cities have suffered similar troubles.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"For example: * The English Channel tunnel cost twice the original estimates, partly because of the boring machine going out of alignment.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"* In Denmark, twin waterway tunnels suffered what was termed ""complete paralysis"" in 1991 after a fire, the threat of flooding and other problems set back construction by months.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"* In Boston, soil problems may add to costs and delays for the Boston Harbor Tunnel, the nation's costliest public works project.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"* A Portland, Ore., tunnel project had to abandon its tunneling machine because of unanticipated hard rock conditions.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"In a historical footnote that must send shudders down the spine of Los Angeles subway officials, New York City began building a subway under 2nd Avenue in the early 1970s but abandoned the project because of money troubles.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"William D. Middleton, a retired University of Virginia engineer and editor of Transit Connections, said the subway builders are dealing with ""some of the most complex"" geological conditions.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"John and Peter Shea, who head the construction consortium that was recently fired from the Hollywood subway because transit officials said they had ""lost confidence"" in the firm, say their staff was not told about some of the geological problems going into the job.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"Engineers never bothered to track two ""underground rivers"" along the route that caused eight months and millions of dollars in delays, they maintain.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"The area's soft soil has only compounded the problem, the Sheas add.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"""you are going to have less problems if you have hard rock,"" John Shea said.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"As transit officials struggle to win back public confidence, Mayor Richard Riordan said, the findings should help to determine whether area conditions are simply ""inconsistent"" with an underground route.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"""The people of Los Angeles have been patient enough,"" Riordan said.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"""it is unacceptable to have any more delays.""",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,The subway has not been helped by the political geography either.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"The project has been subjected to aggressive press coverage, particularly from The Times, which has revealed many of the construction defects.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,The next segment of the subway-MacArthur Park to Wilshire Boulevard and Western Avenue-is due to open late next year.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,The subway is expected to open in Hollywood in 1998 and North Hollywood in 2000.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,The discovery of hydrogen sulfide gas beneath the ground in the Mid-City area has indefinitely delayed plans for a western extension of the subway while a new alignment is studied.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,Tunneling for the Eastside extension is expected to begin late next year.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"""When it comes to sloppy construction supervision, you people have more problems than the industry as a whole,"" said Wolfgang Homburger, a retired research engineer from the UC Berkeley Institute of Transportation Studies.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"Less than five months later, McSpedon was fired.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,* DIFFICULT DECISION: New construction chief started out by firing contractor.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"B1 (BEGIN TEXT OF INFOBOX / INFOGRAPHIC) Troubled Subways The $5.8-billion Los Angeles subway project, one of the costliest public works projects in you.S.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"history, is over budget and behind schedule and has been plagued by a litany of problems.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"Local officials say that all cities have had troubles while building transit systems, especially subways.",0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,Here is a sampling: BALTIMORE (1991) * Collapse of a street and the threat of fire in gasoline-soaked soil forced a nine-month delay in the city's street tunnel line.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,LONDON (1994) * Subway construction led to the partial collapse of an office building at Heathrow Airport and has been blamed for a three-millimeter tilt in Big Ben.,1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"MUNICH, GERMANY (1994) * Four people were killed when a bus plunged into a sinkhole caused by a tunnel collapse during subway construction.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"PORTLAND, ORE. (1994) * A tunneling machine had to be abandoned because of unanticipated hard rock conditions.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,"BOSTON (1995) * Soil problems may add to mounting costs and delays for the Boston Harbor Tunnel, the nation's costliest public works project.",1.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,Source: Times Files Illustration PHOTO: Collapsed pavement at site of Hollywood Boulevard sinkhole.,0.0
Experts Call L.A. Subway's Trouble Deeper Than Most Transit: MTA says all such projects have difficulties. But problems here range from devilish geology to bad PR.: Â  [Home Edition ],1995-08-08 00:00:00,/ LAWRENCE K. HO / Los Angeles Times; PHOTO: Boston tunnel construction.,0.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,"Anticipating the lawsuit, the you.S.",0.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,Senate's Appropriations Committee scratched long-term funding Thursday for the airport extension until the issue is resolved.,1.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,"The Coalition for a One-Stop Terminal, Peninsula Rail 2000 and Train Riders Association filed its petition for a writ of mandate in San Francisco Superior Court, naming BART and the San Mateo County Transit District as defendants.",1.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,"Although BART officials discounted the significance of the lawsuit, it figured to delay completion of the long-planned project.",1.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,The coalition contends that the EIR certified by BART and SamTrans directors glossed over environmental problems the $1.2 billion project will because and failed to specify how those problems will be mitigated when they certified the report in June.,1.0
Extension foes sue BART for new EIR Senate panel pulls long-term funding for SFO project BY: Eric Brazil SO: OF THE EXAMINER STAFF AB: Examiner correspondent Eve Mitchell contributed to this report. AT: AIRPORTS; LAWSUITS; ORGANIZATIONS; MASS TRANSIT EXPANSION GE: SAN FRANCISCO NA: BAY AREA RAPID TRANSIT; SAN FRANCISCO INTERNATIONAL AIRPORT; COALITION FOR A ONE-STOP TERMINAL; PENINSULA RAIL 2000; TRAIN RIDERS ASSOCIATION: Â  [SECOND Edition ],1996-07-19 00:00:00,The coalition wants the court to compel both boards to go back to the drawing board and do the job again.,1.0
Federal judge deals new setback to Honolulu rail project,2012-11-04 00:00:00,"But in a ruling issued Thursday, the judge dismissed all of the other big challenges in a suit filed by Ben Cayetano, who is running for mayor on an anti-rail platform, and several other plaintiffs, and it was not clear whether he would order a halt to the project while the additional studies are done.",1.0
Federal judge deals new setback to Honolulu rail project,2012-11-04 00:00:00,"Dan Grabauskas, executive director of Honolulu Area Rapid Transit, said the project ""remains on course"" and emphasized that the court ""flatly rejected the vast majority of the plaintiffs' claims.""",1.0
Federal judge deals new setback to Honolulu rail project,2012-11-04 00:00:00,"But Honolulu Traffic, an anti-rail group that joined Cayetano in filing the lawsuit, said the new studies would result in at least ""further months of delay"" to the controversial project.",1.0
Federal judge deals new setback to Honolulu rail project,2012-11-04 00:00:00,"Construction already had been halted as a result of a state court order, affirmed by the state Supreme Court in August, requiring the city to do additional surveys of archaeological sites, especially Native Hawaiian burial grounds.",1.0
Federal judge deals new setback to Honolulu rail project,2012-11-04 00:00:00,Honolulu Area Rapid Transit officials have said they did not expect that the new evaluations would take long.,0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"Rep. Mike Doyle, D-Forest Hills, also defended the project and said the report ""is first and foremost a partisan political attack intended to mislead the public into thinking the stimulus bill did not work.""",0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"The senators' report, ""Summertime Blues,"" questioned the allocation of $62.5 million in stimulus funds to the connector, which it said ""will primarily serve to bring commuters to sporting events and a casino.""",0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,It also noted cost overruns that pushed the price from an original estimate of $390 million to the current $528.8 million.,1.0
